batch_id,product_name,batch_start_time,labeled_family,labeled_color,batch_size_kg,processing_time_min,flush_needed,flush_time_min,total_time_min
WGC_01208,SikaTop-152,2024-03-16 08:33:00,fine_dark,fine_black,1060,43.1,True,23.4,66.5
WGC_00612,SikaRep-221,2024-03-16 09:27:00,fine_dark,dark_fine,1208,47.1,True,23.1,70.2
WGC_00940,SikaTop-152,2024-03-16 09:47:00,fine_dark,dark_fine,1123,50.3,True,13.2,63.5
WGC_00603,SikaRep-212,2024-03-16 11:08:00,coarse_grey,white,1631,55.8,True,19.2,75.1
WGC_00933,SikaTop-142,2024-03-16 11:28:00,dark,anthracite,1431,56.6,True,22.6,79.2
WGC_00602,SikaTop-151,2024-03-16 11:41:00,fine_dark,light,1475,45.6,True,19.7,65.3
WGC_00348,SikaGrout-315,2024-03-16 11:43:00,coarse_white,dark,1332,50.2,False,0.0,50.2
WGC_00241,SikaRep-315,2024-03-16 11:49:00,coarse_white,white_coarse,1113,39.7,True,24.8,64.4
WGC_00626,SikaRep-221,2024-03-16 12:33:00,fine_white,dark,1444,54.4,True,13.2,67.6
WGC_00274,SikaRep-315,2024-03-16 13:15:00,coarse_white,coarse_light,1809,55.5,True,14.1,69.6
WGC_00962,SikaGrout-315,2024-03-16 16:17:00,coarse_white,coarse_light,1826,58.5,True,13.4,72.0
WGC_00443,SikaGrout-214,2024-03-16 16:51:00,coarse_grey,grey,1274,46.3,False,0.0,46.3
WGC_01469,SikaColor-201,2024-03-16 19:17:00,dark,white_coarse,1081,48.8,True,17.7,66.5
WGC_00795,SikaTop-151,2024-03-16 20:20:00,fine_dark,fine_black,1042,39.8,True,10.4,50.1
WGC_00755,SikaGrout-212,2024-03-17 06:15:00,fine_white,light,1500,45.9,True,25.9,71.8
WGC_01880,SikaRep-221,2024-03-17 06:40:00,fine_dark,dark,1676,50.7,False,0.0,50.7
WGC_00196,SikaTop-142,2024-03-17 07:50:00,dark,charcoal,1428,44.7,True,29.4,74.1
WGC_00110,SikaTop-151,2024-03-17 07:56:00,fine_dark,dark,1584,47.7,False,0.0,47.7
WGC_00084,SikaTop-142,2024-03-17 09:50:00,dark,charcoal,1405,52.8,True,17.5,70.4
WGC_01486,SikaTop-122,2024-03-17 09:52:00,fine_white,off-white,1400,54.5,False,0.0,54.5
WGC_00606,SikaTop-132,2024-03-17 10:50:00,coarse_grey,concrete,1445,56.3,True,11.0,67.4
WGC_00378,SikaTop-162,2024-03-17 11:20:00,coarse_white,white,1920,58.8,False,0.0,58.8
WGC_00918,SikaGrout-214,2024-03-17 11:34:00,coarse_grey,concrete,1595,51.9,True,18.7,70.6
WGC_00850,SikaTop-122,2024-03-17 13:04:00,fine_white,cream,1392,31.6,True,14.1,45.7
WGC_00707,SikaGrout-315,2024-03-17 15:02:00,coarse_white,white_coarse,1408,53.0,False,0.0,53.0
WGC_01238,SikaTop-151,2024-03-17 15:09:00,fine_dark,dark_fine,1855,59.4,True,28.9,88.3
WGC_00494,SikaRep-315,2024-03-17 15:19:00,coarse_white,white,1492,54.0,True,22.1,76.1
WGC_01694,SikaColor-201,2024-03-17 16:06:00,dark,charcoal,1352,46.0,False,0.0,46.0
WGC_01432,SikaTop-151,2024-03-17 16:37:00,fine_dark,dark,1574,42.6,True,29.8,72.5
WGC_01393,SikaGrout-315,2024-03-17 18:13:00,coarse_white,white_coarse,1719,55.1,True,28.9,84.1
WGC_01711,SikaGrout-212,2024-03-17 18:35:00,fine_white,gray,1757,61.0,True,25.1,86.1
WGC_00334,SikaRep-315,2024-03-17 18:49:00,coarse_white,light_coarse,1820,59.0,True,22.4,81.4
WGC_00054,SikaTop-121,2024-03-17 19:22:00,fine_white,white,1265,46.0,True,28.5,74.5
WGC_00487,SikaColor-201,2024-03-17 20:11:00,dark,charcoal,1498,54.2,False,0.0,54.2
WGC_01848,SikaGrout-212,2024-03-17 21:27:00,fine_white,cream,1294,41.2,True,15.1,56.3
WGC_01000,SikaRep-221,2024-03-18 07:00:00,fine_dark,dark,1833,56.3,False,0.0,56.3
WGC_00407,SikaTop-152,2024-03-18 07:19:00,fine_dark,fine_black,871,45.0,True,26.6,71.6
WGC_01864,SikaTop-151,2024-03-18 10:39:00,fine_dark,black_fine,1087,38.6,True,13.0,51.6
WGC_01148,SikaRep-212,2024-03-18 10:54:00,coarse_grey,concrete,1492,47.4,False,0.0,47.4
WGC_01207,SikaTop-141,2024-03-18 11:00:00,fine_white,anthracite,1406,52.1,True,14.6,66.7
WGC_01501,SikaRep-221,2024-03-18 11:36:00,fine_dark,dark,1006,52.6,True,19.5,72.1
WGC_01646,SikaTop-122,2024-03-18 12:44:00,fine_white,white,1704,46.3,False,0.0,46.3
WGC_01164,SikaTop-122,2024-03-18 13:33:00,fine_white,cream,1568,54.1,True,22.6,76.7
WGC_01081,SikaGrout-212,2024-03-18 16:25:00,fine_white,white,1620,53.5,False,0.0,53.5
WGC_01553,SikaTop-122,2024-03-18 17:21:00,fine_white,off-white,1383,47.3,True,14.1,61.4
WGC_01424,SikaGrout-315,2024-03-18 18:27:00,coarse_white,white_coarse,1545,49.0,True,28.6,77.6
WGC_01528,SikaTop-141,2024-03-18 18:30:00,dark,dark,1973,54.9,True,11.2,66.1
WGC_01274,SikaRep-212,2024-03-18 19:45:00,coarse_grey,concrete,1344,46.7,False,0.0,46.7
WGC_01158,SikaGrout-212,2024-03-18 21:01:00,fine_white,dark_fine,2020,50.9,True,23.2,74.1
WGC_01200,SikaTop-152,2024-03-18 21:04:00,fine_dark,fine_black,1702,40.2,True,13.2,53.4
WGC_01558,SikaGrout-315,2024-03-18 21:42:00,coarse_white,white,1550,52.6,True,17.3,69.9
WGC_00172,SikaRep-315,2024-03-19 06:38:00,coarse_white,white,1366,46.3,True,10.8,57.1
WGC_01967,SikaTop-132,2024-03-19 07:41:00,coarse_grey,grey,1472,49.8,False,0.0,49.8
WGC_01370,SikaGrout-214,2024-03-19 08:09:00,coarse_grey,grey,1358,46.7,True,27.2,73.9
WGC_01187,SikaGrout-214,2024-03-19 09:19:00,coarse_grey,gray,1458,53.3,True,11.0,64.3
WGC_01951,SikaTop-162,2024-03-19 09:38:00,dark,white,1280,39.5,True,14.4,53.9
WGC_01569,SikaRep-315,2024-03-19 09:46:00,dark,light_coarse,1153,38.1,True,11.1,49.3
WGC_00404,SikaRep-315,2024-03-19 10:17:00,fine_white,coarse_light,1742,46.2,False,0.0,46.2
WGC_00394,SikaGrout-315,2024-03-19 11:28:00,coarse_white,coarse_light,1031,55.3,True,24.5,79.8
WGC_00541,SikaTop-122,2024-03-19 12:12:00,fine_dark,light,1864,52.9,True,24.6,77.5
WGC_00616,SikaTop-162,2024-03-19 14:43:00,coarse_white,light_coarse,1730,51.3,True,20.7,72.0
WGC_00234,SikaTop-151,2024-03-19 15:44:00,fine_dark,dark_fine,1575,45.1,True,22.1,67.2
WGC_01695,SikaGrout-214,2024-03-19 15:46:00,coarse_grey,natural,1845,54.9,True,10.3,65.3
WGC_00784,SikaTop-122,2024-03-19 16:34:00,fine_white,black_fine,1335,42.2,True,17.4,59.6
WGC_01895,SikaTop-142,2024-03-19 18:28:00,dark,anthracite,1141,50.8,True,15.6,66.4
WGC_00862,SikaColor-201,2024-03-19 20:02:00,fine_white,black,1424,54.9,True,16.1,71.0
WGC_01816,SikaRep-315,2024-03-19 20:09:00,dark,white_coarse,1379,50.1,False,0.0,50.1
WGC_00460,SikaTop-142,2024-03-19 21:45:00,coarse_grey,anthracite,1657,47.9,False,0.0,47.9
WGC_01554,SikaRep-221,2024-03-20 06:10:00,fine_dark,fine_black,1378,56.1,True,21.3,77.4
WGC_01358,SikaTop-132,2024-03-20 07:14:00,coarse_grey,grey,1543,54.6,False,0.0,54.6
WGC_00369,SikaColor-201,2024-03-20 07:55:00,dark,grey,1025,49.1,True,23.9,73.0
WGC_00829,SikaTop-121,2024-03-20 08:03:00,fine_white,light,1475,43.5,True,24.4,67.9
WGC_00130,SikaGrout-315,2024-03-20 08:15:00,coarse_white,coarse_light,1668,56.0,True,11.6,67.7
WGC_00039,SikaTop-122,2024-03-20 09:04:00,fine_white,light,1564,40.5,True,24.1,64.6
WGC_01398,SikaTop-142,2024-03-20 09:05:00,dark,white,1395,54.2,True,13.4,67.6
WGC_01297,SikaTop-151,2024-03-20 10:46:00,fine_dark,dark_fine,1631,38.6,False,0.0,38.6
WGC_01472,SikaTop-162,2024-03-20 11:19:00,coarse_white,black,1642,50.4,True,13.2,63.6
WGC_00894,SikaTop-151,2024-03-20 11:45:00,fine_dark,gray,1294,47.2,True,25.7,72.9
WGC_01041,SikaTop-151,2024-03-20 12:18:00,fine_dark,black_fine,1779,54.1,True,27.7,81.8
WGC_01687,SikaTop-152,2024-03-20 13:58:00,fine_dark,black_fine,1799,55.6,True,14.9,70.5
WGC_00753,SikaGrout-214,2024-03-20 14:00:00,coarse_grey,grey,1262,46.1,True,26.2,72.2
WGC_00692,SikaTop-152,2024-03-20 14:03:00,fine_dark,dark_fine,1173,53.8,True,21.9,75.7
WGC_00245,SikaRep-212,2024-03-20 16:53:00,coarse_grey,white,2055,61.2,False,0.0,61.2
WGC_01183,SikaTop-142,2024-03-20 17:02:00,coarse_grey,anthracite,1617,52.4,True,11.7,64.1
WGC_00478,SikaTop-151,2024-03-20 18:02:00,fine_dark,fine_black,1340,41.4,False,0.0,41.4
WGC_00992,SikaTop-122,2024-03-20 19:38:00,fine_white,anthracite,2010,60.5,False,0.0,60.5
WGC_01114,SikaGrout-212,2024-03-20 20:48:00,fine_dark,white,1171,48.2,True,29.4,77.6
WGC_00670,SikaTop-142,2024-03-20 21:12:00,dark,coarse_light,1210,47.3,True,17.7,64.9
WGC_01223,SikaColor-201,2024-03-20 21:32:00,dark,charcoal,1987,59.5,True,21.5,81.0
WGC_00321,SikaTop-141,2024-03-20 21:42:00,dark,coarse_light,1964,63.6,True,11.8,75.5
WGC_01709,SikaRep-212,2024-03-20 22:05:00,coarse_grey,grey,1626,48.4,True,20.0,68.4
WGC_01312,SikaColor-201,2024-03-21 09:58:00,dark,dark,1467,45.6,True,13.3,58.9
WGC_01547,SikaGrout-214,2024-03-21 11:09:00,coarse_grey,gray,1381,45.0,True,14.0,59.0
WGC_01657,SikaRep-315,2024-03-21 11:30:00,coarse_white,light_coarse,1811,55.3,True,21.5,76.9
WGC_00014,SikaTop-121,2024-03-21 11:50:00,fine_white,cream,1722,53.1,True,11.8,64.8
WGC_00570,SikaRep-212,2024-03-21 12:55:00,coarse_grey,gray,1157,45.6,True,16.6,62.2
WGC_00118,SikaTop-121,2024-03-21 13:45:00,fine_white,cream,1966,52.5,True,25.1,77.6
WGC_00389,SikaTop-122,2024-03-21 15:46:00,fine_white,white,1511,50.7,False,0.0,50.7
WGC_01410,SikaTop-152,2024-03-21 17:11:00,fine_dark,dark,1627,51.5,True,17.4,68.9
WGC_01284,SikaGrout-212,2024-03-21 18:13:00,fine_white,white,1250,45.7,True,17.8,63.5
WGC_01963,SikaTop-132,2024-03-21 18:35:00,coarse_grey,concrete,2183,52.6,True,13.8,66.3
WGC_00653,SikaColor-201,2024-03-21 18:54:00,dark,charcoal,1654,50.2,True,25.1,75.3
WGC_00386,SikaTop-121,2024-03-21 20:01:00,coarse_grey,white,1191,44.3,True,25.8,70.1
WGC_01640,SikaTop-152,2024-03-21 20:31:00,fine_dark,dark_fine,1918,49.0,False,0.0,49.0
WGC_00403,SikaTop-162,2024-03-21 22:49:00,coarse_white,white_coarse,1391,43.3,True,29.4,72.7
WGC_00620,SikaTop-132,2024-03-22 06:51:00,coarse_grey,natural,1336,45.8,False,0.0,45.8
WGC_00878,SikaTop-152,2024-03-22 06:55:00,fine_dark,dark,1690,52.3,False,0.0,52.3
WGC_01268,SikaTop-122,2024-03-22 08:23:00,fine_white,light,1344,59.3,True,13.8,73.1
WGC_00454,SikaTop-141,2024-03-22 08:52:00,dark,charcoal,1415,51.2,True,14.2,65.4
WGC_01318,SikaTop-141,2024-03-22 10:56:00,dark,light,1664,52.0,False,0.0,52.0
WGC_01385,SikaColor-201,2024-03-22 11:05:00,dark,charcoal,1203,46.9,True,15.0,61.8
WGC_01507,SikaTop-151,2024-03-22 12:12:00,fine_dark,dark,1689,42.5,True,27.2,69.7
WGC_01624,SikaTop-122,2024-03-22 13:22:00,fine_white,off-white,1198,44.0,True,16.2,60.2
WGC_01157,SikaTop-162,2024-03-22 15:05:00,coarse_white,coarse_light,1360,47.2,True,17.1,64.3
WGC_00350,SikaTop-151,2024-03-22 15:15:00,fine_dark,fine_black,990,42.9,True,29.9,72.8
WGC_00364,SikaTop-152,2024-03-22 16:38:00,fine_dark,dark_fine,1612,47.3,True,18.6,65.9
WGC_00189,SikaRep-315,2024-03-22 16:55:00,coarse_white,light_coarse,1189,45.9,True,15.7,61.6
WGC_00709,SikaGrout-315,2024-03-22 18:03:00,coarse_white,coarse_light,1455,46.0,True,16.2,62.2
WGC_00679,SikaTop-121,2024-03-22 19:20:00,dark,cream,937,44.9,True,28.6,73.6
WGC_01231,SikaRep-212,2024-03-22 21:05:00,coarse_grey,gray,1336,44.0,True,23.3,67.3
WGC_01120,SikaGrout-315,2024-03-22 22:16:00,coarse_white,light_coarse,1780,51.6,True,27.9,79.5
WGC_01820,SikaColor-201,2024-03-22 22:21:00,dark,charcoal,1171,30.8,True,26.9,57.8
WGC_00797,SikaColor-201,2024-03-23 07:05:00,dark,white,1734,40.3,False,0.0,40.3
WGC_00141,SikaGrout-212,2024-03-23 07:19:00,fine_white,anthracite,1935,59.1,True,19.1,78.2
WGC_01377,SikaGrout-212,2024-03-23 07:47:00,fine_white,white,1858,58.1,True,21.5,79.6
WGC_00397,SikaTop-132,2024-03-23 08:15:00,coarse_grey,concrete,1943,61.3,True,24.7,86.0
WGC_01145,SikaTop-132,2024-03-23 08:22:00,coarse_grey,grey,1377,54.5,True,19.2,73.7
WGC_00240,SikaTop-132,2024-03-23 08:28:00,coarse_grey,gray,1756,41.0,True,28.4,69.4
WGC_00148,SikaGrout-315,2024-03-23 08:40:00,coarse_white,white,1104,55.2,True,28.7,83.9
WGC_00359,SikaTop-122,2024-03-23 09:43:00,fine_white,light,1652,51.4,True,13.7,65.1
WGC_00682,SikaTop-122,2024-03-23 10:44:00,fine_white,black_fine,1823,53.3,True,19.9,73.2
WGC_00491,SikaTop-151,2024-03-23 11:38:00,fine_dark,dark,1448,45.7,True,13.5,59.2
WGC_01626,SikaRep-315,2024-03-23 12:04:00,coarse_white,concrete,1587,51.1,True,14.8,65.9
WGC_01988,SikaTop-141,2024-03-23 12:27:00,dark,charcoal,2381,53.4,True,26.4,79.8
WGC_01650,SikaTop-142,2024-03-23 12:47:00,dark,light,1551,55.3,True,22.6,77.9
WGC_00522,SikaTop-122,2024-03-23 13:29:00,fine_white,cream,1510,46.3,False,0.0,46.3
WGC_00600,SikaGrout-212,2024-03-23 14:13:00,fine_white,light_coarse,1629,54.8,True,11.4,66.1
WGC_00246,SikaTop-121,2024-03-23 14:41:00,fine_white,white,1419,43.7,True,11.7,55.4
WGC_00436,SikaGrout-315,2024-03-23 15:31:00,coarse_white,white_coarse,1993,60.0,True,22.4,82.4
WGC_00690,SikaColor-201,2024-03-23 16:07:00,fine_white,grey,1461,50.0,True,11.6,61.6
WGC_01049,SikaTop-121,2024-03-23 17:21:00,fine_white,concrete,1302,44.5,False,0.0,44.5
WGC_00554,SikaRep-212,2024-03-23 18:15:00,coarse_grey,concrete,1141,48.6,True,17.1,65.7
WGC_01782,SikaGrout-212,2024-03-23 18:56:00,fine_white,off-white,1123,49.9,True,24.4,74.2
WGC_01812,SikaTop-151,2024-03-23 19:25:00,fine_dark,dark,1855,50.6,True,14.7,65.3
WGC_01266,SikaRep-315,2024-03-23 22:38:00,coarse_white,white,1751,53.7,True,26.2,79.9
WGC_00625,SikaTop-141,2024-03-24 06:10:00,dark,charcoal,1845,60.6,True,13.3,73.9
WGC_00527,SikaRep-221,2024-03-24 11:07:00,fine_white,fine_black,1704,57.8,True,13.7,71.5
WGC_00549,SikaRep-212,2024-03-24 11:32:00,coarse_grey,grey,1599,55.5,True,25.2,80.7
WGC_01245,SikaColor-201,2024-03-24 11:36:00,fine_dark,black,1225,54.0,True,15.1,69.1
WGC_00651,SikaRep-315,2024-03-24 11:49:00,coarse_white,light_coarse,1339,47.9,True,24.8,72.7
WGC_00193,SikaTop-152,2024-03-24 12:20:00,fine_dark,dark_fine,1251,44.8,True,27.9,72.7
WGC_01771,SikaTop-162,2024-03-24 12:49:00,coarse_white,coarse_light,2025,53.3,True,21.7,75.0
WGC_00963,SikaTop-141,2024-03-24 15:32:00,dark,charcoal,709,42.1,True,27.4,69.5
WGC_00891,SikaTop-162,2024-03-24 16:31:00,coarse_white,light_coarse,1389,49.6,True,21.0,70.6
WGC_00737,SikaTop-152,2024-03-24 17:11:00,fine_dark,fine_black,859,59.3,True,21.5,80.8
WGC_01678,SikaTop-122,2024-03-24 18:27:00,fine_white,off-white,1182,34.3,True,28.6,62.9
WGC_01708,SikaTop-152,2024-03-24 19:26:00,fine_dark,fine_black,1340,45.1,True,19.9,65.0
WGC_01251,SikaTop-142,2024-03-24 20:23:00,fine_white,black_fine,1491,51.3,True,20.6,71.9
WGC_00693,SikaTop-121,2024-03-24 21:59:00,fine_white,light,1562,54.4,True,27.5,81.9
WGC_00515,SikaGrout-315,2024-03-25 09:41:00,coarse_white,cream,1142,46.2,True,16.5,62.7
WGC_00424,SikaTop-122,2024-03-25 10:15:00,fine_white,cream,1559,52.8,True,23.5,76.4
WGC_00798,SikaTop-121,2024-03-25 10:28:00,fine_white,cream,1477,49.8,True,19.3,69.1
WGC_00610,SikaTop-122,2024-03-25 10:57:00,fine_white,cream,1392,51.5,True,19.0,70.5
WGC_01105,SikaGrout-315,2024-03-25 11:04:00,coarse_white,coarse_light,1289,41.9,True,10.6,52.5
WGC_01748,SikaRep-212,2024-03-25 11:20:00,coarse_grey,natural,2033,53.0,True,24.6,77.7
WGC_01589,SikaTop-152,2024-03-25 11:56:00,fine_dark,dark,1208,52.0,True,13.7,65.7
WGC_01444,SikaGrout-315,2024-03-25 12:44:00,fine_dark,white,1676,49.7,True,13.4,63.1
WGC_00441,SikaTop-121,2024-03-25 13:17:00,fine_white,white,1704,54.9,False,0.0,54.9
WGC_00203,SikaGrout-315,2024-03-25 16:56:00,coarse_white,dark_fine,1692,43.6,True,13.1,56.7
WGC_01867,SikaGrout-315,2024-03-25 16:58:00,coarse_white,light_coarse,1231,48.8,True,29.7,78.5
WGC_00085,SikaTop-162,2024-03-25 17:04:00,coarse_white,light_coarse,1550,46.2,True,10.7,56.9
WGC_00353,SikaTop-121,2024-03-25 17:10:00,fine_white,dark_fine,1837,59.9,True,15.5,75.4
WGC_00660,SikaTop-121,2024-03-25 17:55:00,fine_white,cream,1469,48.8,True,25.9,74.7
WGC_01340,SikaColor-201,2024-03-25 17:59:00,dark,dark,1210,55.2,True,12.7,67.9
WGC_00177,SikaColor-201,2024-03-25 19:31:00,dark,black,1466,48.6,True,26.1,74.7
WGC_00543,SikaRep-221,2024-03-25 22:08:00,fine_dark,light,1598,51.1,True,28.7,79.9
WGC_01175,SikaGrout-214,2024-03-26 06:43:00,coarse_grey,gray,1813,56.0,False,0.0,56.0
WGC_00135,SikaRep-221,2024-03-26 06:57:00,fine_dark,fine_black,1494,48.5,True,11.1,59.6
WGC_00861,SikaGrout-214,2024-03-26 07:03:00,coarse_grey,natural,1865,57.8,False,0.0,57.8
WGC_01692,SikaTop-142,2024-03-26 07:38:00,dark,black,1679,41.7,True,11.8,53.5
WGC_01865,SikaTop-151,2024-03-26 08:21:00,fine_dark,black_fine,1693,56.6,False,0.0,56.6
WGC_01379,SikaRep-221,2024-03-26 08:22:00,fine_dark,black_fine,2069,51.0,True,24.9,75.9
WGC_01206,SikaGrout-212,2024-03-26 10:16:00,fine_white,light,1105,49.9,True,27.7,77.7
WGC_00595,SikaGrout-214,2024-03-26 12:33:00,coarse_grey,natural,1167,49.5,True,21.3,70.8
WGC_00583,SikaTop-141,2024-03-26 13:06:00,dark,concrete,1562,48.7,True,19.9,68.7
WGC_00008,SikaTop-141,2024-03-26 14:44:00,dark,black,1337,48.9,True,22.2,71.1
WGC_00058,SikaTop-132,2024-03-26 18:43:00,coarse_grey,white,1578,54.7,True,16.8,71.5
WGC_00521,SikaGrout-212,2024-03-26 21:09:00,fine_white,white,1583,54.8,True,22.3,77.1
WGC_01980,SikaRep-315,2024-03-26 22:49:00,coarse_white,light,1579,50.0,True,21.6,71.6
WGC_00302,SikaTop-152,2024-03-27 07:15:00,fine_dark,fine_black,1934,55.3,False,0.0,55.3
WGC_01084,SikaColor-201,2024-03-27 11:03:00,dark,dark,1589,52.8,True,22.5,75.3
WGC_00996,SikaTop-142,2024-03-27 12:26:00,dark,dark,1273,44.3,False,0.0,44.3
WGC_00730,SikaTop-152,2024-03-27 13:26:00,fine_dark,black,1576,53.1,True,20.7,73.8
WGC_01762,SikaTop-141,2024-03-27 14:16:00,dark,black,1364,57.3,False,0.0,57.3
WGC_00146,SikaRep-221,2024-03-27 14:37:00,fine_dark,dark,926,46.1,False,0.0,46.1
WGC_01107,SikaGrout-212,2024-03-27 14:43:00,fine_white,cream,1709,44.8,True,23.6,68.3
WGC_00429,SikaGrout-315,2024-03-27 15:16:00,coarse_white,dark_fine,1427,54.1,False,0.0,54.1
WGC_00578,SikaTop-132,2024-03-27 17:00:00,coarse_grey,grey,1342,52.3,False,0.0,52.3
WGC_00197,SikaGrout-212,2024-03-27 18:18:00,fine_white,light,1571,52.1,True,15.2,67.2
WGC_00299,SikaColor-201,2024-03-27 19:34:00,dark,anthracite,1078,48.3,False,0.0,48.3
WGC_00323,SikaRep-315,2024-03-27 19:51:00,coarse_white,cream,1586,52.5,True,23.1,75.6
WGC_00231,SikaGrout-315,2024-03-27 20:23:00,coarse_white,coarse_light,1554,63.8,True,22.2,86.0
WGC_00206,SikaTop-132,2024-03-27 20:29:00,coarse_grey,natural,1319,52.0,True,23.6,75.6
WGC_00255,SikaRep-315,2024-03-27 21:18:00,coarse_white,light_coarse,1167,55.4,False,0.0,55.4
WGC_00824,SikaTop-142,2024-03-28 07:06:00,dark,anthracite,1634,53.2,True,14.8,68.0
WGC_01179,SikaTop-141,2024-03-28 08:14:00,dark,gray,1281,49.6,True,28.8,78.4
WGC_00851,SikaTop-141,2024-03-28 10:20:00,dark,dark,1124,48.1,True,16.6,64.7
WGC_01906,SikaTop-142,2024-03-28 10:41:00,dark,black,1815,55.6,True,18.4,73.9
WGC_01745,SikaTop-142,2024-03-28 11:12:00,dark,black,1398,48.1,True,11.1,59.3
WGC_00401,SikaTop-142,2024-03-28 11:48:00,dark,dark,1663,49.8,True,18.9,68.7
WGC_00969,SikaTop-132,2024-03-28 13:25:00,coarse_grey,white,1486,46.0,True,21.2,67.3
WGC_00043,SikaTop-141,2024-03-28 14:32:00,dark,dark,1643,50.1,True,14.8,64.9
WGC_01339,SikaRep-212,2024-03-28 15:39:00,coarse_grey,grey,1547,50.5,True,12.7,63.2
WGC_01462,SikaGrout-212,2024-03-28 15:53:00,fine_white,light,1210,45.5,False,0.0,45.5
WGC_01448,SikaTop-151,2024-03-28 15:55:00,fine_dark,dark,1780,41.6,True,13.2,54.8
WGC_00799,SikaGrout-214,2024-03-28 16:19:00,coarse_grey,concrete,1507,52.8,True,23.6,76.4
WGC_00767,SikaTop-121,2024-03-28 16:21:00,fine_white,white,1618,48.6,False,0.0,48.6
WGC_00771,SikaRep-212,2024-03-28 16:51:00,coarse_grey,grey,1402,49.8,True,26.8,76.6
WGC_00607,SikaRep-212,2024-03-28 16:59:00,coarse_grey,gray,1311,51.1,False,0.0,51.1
WGC_01847,SikaGrout-214,2024-03-28 17:04:00,coarse_grey,concrete,1417,50.5,True,16.0,66.5
WGC_01858,SikaGrout-315,2024-03-28 17:06:00,coarse_white,white_coarse,1268,55.7,True,28.4,84.1
WGC_01854,SikaRep-315,2024-03-28 18:51:00,coarse_white,coarse_light,1296,52.8,True,12.7,65.5
WGC_00884,SikaTop-142,2024-03-28 19:17:00,dark,anthracite,2046,55.7,True,27.3,82.9
WGC_01163,SikaRep-315,2024-03-28 20:17:00,coarse_white,light_coarse,1606,49.8,True,28.7,78.5
WGC_00828,SikaGrout-315,2024-03-28 20:22:00,coarse_white,coarse_light,1628,51.4,True,25.1,76.5
WGC_01356,SikaRep-221,2024-03-28 20:35:00,fine_dark,dark,1781,53.7,True,21.9,75.7
WGC_00395,SikaTop-152,2024-03-28 20:55:00,fine_dark,fine_black,1824,53.0,True,28.0,81.1
WGC_01314,SikaRep-221,2024-03-28 22:04:00,fine_dark,black_fine,1462,46.8,True,20.2,67.0
WGC_00064,SikaRep-212,2024-03-29 06:57:00,coarse_grey,grey,1143,49.7,True,24.2,74.0
WGC_00387,SikaTop-151,2024-03-29 10:56:00,fine_dark,dark,1493,60.6,True,21.1,81.7
WGC_01256,SikaRep-212,2024-03-29 11:00:00,coarse_grey,grey,1830,58.6,True,25.1,83.7
WGC_00648,SikaTop-151,2024-03-29 11:03:00,fine_dark,dark_fine,1702,61.5,True,12.2,73.7
WGC_01388,SikaTop-152,2024-03-29 11:44:00,fine_dark,black_fine,1331,50.4,True,23.8,74.2
WGC_01069,SikaGrout-315,2024-03-29 12:29:00,coarse_white,white,1342,38.6,True,25.2,63.8
WGC_00022,SikaRep-315,2024-03-29 12:45:00,coarse_white,white,1447,47.4,True,16.5,63.9
WGC_01881,SikaRep-212,2024-03-29 13:04:00,coarse_grey,black_fine,1525,46.6,True,21.8,68.4
WGC_00451,SikaTop-142,2024-03-29 15:08:00,dark,white,1919,53.8,False,0.0,53.8
WGC_00762,SikaTop-152,2024-03-29 15:27:00,fine_dark,dark,1004,51.1,True,23.0,74.0
WGC_01209,SikaRep-221,2024-03-29 15:32:00,fine_dark,black_fine,1655,56.4,False,0.0,56.4
WGC_00740,SikaTop-162,2024-03-29 16:55:00,coarse_white,light_coarse,1850,52.5,True,27.9,80.3
WGC_00923,SikaColor-201,2024-03-29 17:08:00,dark,charcoal,1608,53.9,True,10.3,64.2
WGC_00843,SikaGrout-212,2024-03-29 17:31:00,fine_dark,light,1137,50.0,True,13.8,63.9
WGC_01735,SikaGrout-214,2024-03-29 20:11:00,coarse_white,concrete,1339,51.7,True,23.0,74.7
WGC_00114,SikaColor-201,2024-03-29 21:18:00,dark,dark,1311,52.5,True,13.5,66.0
WGC_00520,SikaTop-151,2024-03-29 21:21:00,fine_dark,off-white,2147,53.4,True,23.2,76.6
WGC_01139,SikaTop-142,2024-03-29 21:45:00,dark,anthracite,1646,43.7,True,17.2,60.9
WGC_00732,SikaTop-132,2024-03-29 22:58:00,coarse_grey,gray,1686,50.0,True,28.9,78.9
WGC_00072,SikaTop-152,2024-03-30 06:54:00,fine_dark,black_fine,1078,45.6,True,24.4,70.1
WGC_00673,SikaColor-201,2024-03-30 07:21:00,coarse_grey,dark_fine,2187,57.4,True,11.4,68.8
WGC_00575,SikaGrout-315,2024-03-30 08:22:00,coarse_white,black,1844,51.9,True,17.7,69.6
WGC_01616,SikaTop-122,2024-03-30 08:24:00,fine_white,cream,1989,58.0,True,17.4,75.4
WGC_01940,SikaTop-162,2024-03-30 08:36:00,coarse_white,light_coarse,1465,47.9,False,0.0,47.9
WGC_01976,SikaTop-122,2024-03-30 08:37:00,fine_white,light,1259,35.3,True,11.0,46.3
WGC_01495,SikaRep-221,2024-03-30 09:29:00,fine_dark,dark_fine,1788,55.2,False,0.0,55.2
WGC_01351,SikaTop-141,2024-03-30 09:42:00,dark,black,948,44.3,True,24.7,69.0
WGC_01094,SikaTop-122,2024-03-30 09:53:00,coarse_white,cream,1730,53.4,True,20.2,73.6
